,Unnamed: 0,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
112,146007,a573fe634fe2de05b8b613f07e39360b,М,1982,2018-10-01,R,Краснодар,0,Договор на текущий счет для дебетовой карты,3739cd2ad4e35351d705ac7801075e6a,Eurocard/MasterCard Mass,2021,-1,1300,4,149100,5100,1199700,1190900,dc
113,153,7b6af2a1c142d521cd772870b5886a77,Ж,1988,2018-03-14,R,Чусовой,0,Договор на текущий счет для дебетовой карты,bf1c421830c02eb3edfdf579b2ac9c76,VISA Classic Light,2016,2020,0,0,600,100,355100,355200,dc
114,98002,df4fa2e800c74fb0ed06fe2709b85939,М,1979,2012-05-02,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,50945ef798a52f336a545021f4221adc,Eurocard/MasterCard Gold,2019,-1,44400,26,15900,10500,175400,162300,dc
115,156,e395e0ce68a4d3d4b960ad3ce3a7d701,М,2000,2018-09-11,R,Сибай,0,Договор на текущий счет для дебетовой карты,53e3818f31bdd49b2c6ed9bafc4c3f0d,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,0,0,0,0,0,0,dc
116,158,f4ffe74cd8183e2a6e3ecf5c32864276,Ж,1982,2014-09-05,R,Ейск,0,Договор на текущий счет для дебетовой карты,3acbddc7e29757099b20f1d4d70d12a0,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,2500,5,13700,3300,78600,78800,dc
117,159,e4eebb7d104b4c3eaa506bea966bbdb4,М,1987,2013-09-26,R,Уфа,22700,Договор на текущий счет для дебетовой карты,30f201f4d540976d2f2483a0a3a9696a,VISA Classic Light,2019,2020,0,0,0,0,0,0,dc
118,67012,40ccbe18b21d62070da160c1acd80721,М,1988,2019-12-25,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,05a6440eaa028552f90a2d7a936aabed,VISA Classic,2019,-1,40600,26,12900,21800,41000,41800,dc
119,161,ba9ff0cb30b6eef51e66f04e9eccd7dc,Ж,1974,2015-06-17,R,Уфа,0,Договор на текущий счет для дебетовой карты,7dbbaf3cac6b12def0874df39de39a11,МИР СКБ ЗП,2019,-1,0,0,0,0,0,0,dc
120,26475,2cfc94239fcada2bf1adb2de0a16b09a,Ж,1995,2017-10-24,R,Тверь,18300,Договор на текущий счет для дебетовой карты,974f2fcaea05bf27236d362e43201ce7,VISA Gold,2017,2020,24800,88,18900,5900,229900,223800,dc
121,26476,2cfc94239fcada2bf1adb2de0a16b09a,Ж,1995,2017-10-24,R,Тверь,18300,Договор на текущий счет для дебетовой карты,8b24a69629f1d878a0e76b03531380f5,VISA Gold,2020,-1,24800,88,18900,5900,229900,223800,dc
122,261405,63367518dcd3d73291357379b36bb5ea,Ж,1981,2019-06-11,R,Кунгур,0,Договор на текущий счет для дебетовой карты,fdd43353bb64c25ec4ea494078d9ad82,Eurocard/MasterCard Platinum,2021,-1,26900,50,4400,300,89300,87500,dc
123,261406,63367518dcd3d73291357379b36bb5ea,Ж,1981,2019-06-11,R,Кунгур,0,Договор на текущий счет для дебетовой карты,ec41b5551b558f3f3c27860aee64d199,VISA Classic,2019,2021,26900,50,4400,300,89300,87500,dc
124,212340,ec5282519113c0d84452553dbd11b9a0,Ж,1980,2019-02-14,R,Раменское,0,Договор на текущий счет для дебетовой карты,ed1b4753e31e15104e8cc432988174ad,VISA Classic,2019,-1,0,0,900,0,60600,60500,dc
125,212341,ec5282519113c0d84452553dbd11b9a0,Ж,1980,2019-02-14,R,Раменское,0,Договор на текущий счет для дебетовой карты,817fb7c19ce908c08efdf8f7395f310f,Eurocard/MasterCard Platinum,2022,-1,0,0,900,0,60600,60500,dc
126,59899,8088228529f048aff0b3c9aa9d9ac142,М,1975,2010-02-25,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,29ef85c0947407fbd4992d5dfcf45745,VISA Classic,2018,2022,700,5,0,200,1000,1200,dc
127,61065,8672487a3e523a7f84e3129aa5ef446c,Ж,1958,2010-11-22,R,Москва,0,Договор на текущий счет для дебетовой карты,a6557fe51d1e27de9fc8afe64f8a5ce5,МИР Debit,2019,-1,0,0,108400,18500,450300,468500,dc
128,32601,06c90292139ff5b0d9b30333089c6d6e,М,1973,2001-06-08,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,cfe49b2c54672cc83a89ccf88c0365cf,Visa Platinum Rewards,2020,2022,16300,31,66100,38600,189400,127100,dc
129,176,d9cdd474a8e3510fa7125dcf9dcfcb40,Ж,1999,2017-09-14,R,Стерлитамак,1100,Договор на текущий счет для дебетовой карты,54783aa511d87f880c222d8a0e8e8469,МИР Debit,2017,2021,800,3,800,0,13000,11900,dc
130,277600,bf26324d2ae04c023a7ec0a5f5de00c6,М,1970,2010-10-29,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,c2502228d3ba5ddfab92ca3abb8995f4,MasterCard World Elite,2019,-1,0,0,45200,12400,1067600,1020500,dc
131,277601,bf26324d2ae04c023a7ec0a5f5de00c6,М,1970,2010-10-29,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,c3cb9580cfe48d7c3ba4a74155f0aa26,VISA Infinite,2019,-1,0,0,45200,12400,1067600,1020500,dc
132,277602,bf26324d2ae04c023a7ec0a5f5de00c6,М,1970,2010-10-29,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,b9623f3a4e1ec91b166f17e6ac51b470,Priority Pass,2019,-1,0,0,45200,12400,1067600,1020500,dc
133,277603,bf26324d2ae04c023a7ec0a5f5de00c6,М,1970,2010-10-29,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,6ca742935b9cb8739768e67ffa4b5548,Priority Pass,2019,-1,0,0,45200,12400,1067600,1020500,dc
134,277604,bf26324d2ae04c023a7ec0a5f5de00c6,М,1970,2010-10-29,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,12e023e840f71db58f187560eed0b4d0,MasterCard World Elite,2019,-1,0,0,45200,12400,1067600,1020500,dc
135,182,72be4566cc39839d064bf6bdd13f3074,М,1957,2008-06-11,R,Осинники,0,Договор на текущий счет для дебетовой карты,8cf65e84774eb098ed96e2effb4cbac6,,-1,-1,0,0,0,0,0,0,dc
136,185,7a885839f50948a954ed8b1de36b54d4,Ж,1991,2017-10-03,R,Уфа,0,Договор на текущий счет для дебетовой карты,22b8ae9b4c120e557992936e4a731750,МИР Debit,2017,2019,0,0,0,0,0,0,dc
137,186,7a885839f50948a954ed8b1de36b54d4,Ж,1991,2017-10-03,R,Уфа,0,Договор на текущий счет для дебетовой карты,303b639c3083203007dcfeade440e0e9,МИР Debit,2019,2020,0,0,0,0,0,0,dc
138,259392,32ab708c935212c72e0b86f2bed065db,Ж,1987,2013-05-30,R,Уфа,0,Договор на текущий счет для дебетовой карты,4268ec815cd3de9dcef5b379cfad5a5e,МИР СКБ ЗП,2021,-1,0,0,400,0,3200,2600,dc
139,188,57d9cace849b5ea9235cb8a576079ae9,М,1996,2019-06-18,R,Мелеуз,300,Договор на текущий счет для дебетовой карты,217d521f781c5580a6f35b76f7797a15,VISA Classic Light,2018,2021,0,0,100,100,65600,65600,dc
140,35276,3671f70cb6a47d7994768e7aa1fd93f2,Ж,1998,2020-01-21,N,Москва,0,Договор на текущий счет для дебетовой карты,df6e88bcf17e3918f0bec00ccf66e847,MasterCard Electronic,2020,-1,0,1,5300,0,34700,34700,dc
141,163142,269c8f99529bd5173d62bc2a359b5572,М,1976,2014-05-28,R,Учалы,0,Договор на текущий счет для дебетовой карты,904a25022bf365f4a946450a19bb0365,МИР СКБ,2021,-1,28100,83,3900,1000,149700,146300,dc
142,42390,827a114a3889cc6cd1e702167393119b,Ж,1981,2019-04-24,R,Армавир,23600,Договор на текущий счет для дебетовой карты,5d6d6a59be56cb40ffdf1d03a85a5fdc,Eurocard/MasterCard Mass,2019,-1,24500,84,95600,37600,680400,694400,dc
143,42391,827a114a3889cc6cd1e702167393119b,Ж,1981,2019-04-24,R,Армавир,23600,Договор на текущий счет для дебетовой карты,3ae0a0cc903f60a92b5daf93287c4726,МИР Debit,2022,-1,24500,84,95600,37600,680400,694400,dc
144,193,9b608d6bbece1a9adf2090121ec310b4,М,1996,2019-12-11,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,d4459efb9f30e474eb63ba18a3d43652,,-1,-1,0,0,0,0,0,0,dc
145,123590,3f6f829d251ffe982de7ac1966eed572,Ж,1960,2018-10-30,R,Уфа,100,Договор на текущий счет для дебетовой карты,b304cf25faa047cd8875a20401693e7a,Eurocard/MasterCard Platinum,2020,-1,0,0,13300,400,1633400,1603700,dc
146,43928,20fd6c3026516402a8ff08c91e5fec7f,М,1958,2011-08-24,R,Москва,1900,Договор на текущий счет для дебетовой карты,201ffa5be53717549d9ca70d58e7da3c,VISA Classic Light,2020,-1,0,0,800,300,111900,112000,dc
147,209082,109dc278f1dc3382fa41e77d397a0073,М,1985,2008-08-14,R,Краснодар,0,Договор на текущий счет для дебетовой карты,f44f30d37b147307ed77e718705a3d4c,Eurocard/MasterCard World,2020,-1,452900,4,0,0,910200,910200,cc
148,197,0160794601e9350b0a5fcab429b41e1a,Ж,1968,2012-11-30,R,Ростов-на-Дону,75000,Кредитная карта,51f36f80574fa408145cc16bf87ef99c,,-1,-1,0,0,0,0,0,0,dc
149,57630,3c3cab840aca3b65c439e99604e4353c,М,1995,2017-11-20,R,Анапа,100,Договор на текущий счет для дебетовой карты,3ff836e59d3d719dd9ead01a9daa4d63,VISA Classic Light,2019,2022,15100,55,9400,9400,20100,24600,dc
150,208281,8b5db411411eb8684bab16287c996009,М,1980,2016-05-20,R,Москва,0,Договор на текущий счет для дебетовой карты,2858a60df483595cf3133a98dd6a8ca9,Eurocard/MasterCard World,2018,2021,145200,53,27200,200,145200,144200,dc
151,208282,8b5db411411eb8684bab16287c996009,М,1980,2016-05-20,R,Москва,0,Договор на текущий счет для дебетовой карты,fa6c5eba5252a70227ceb0a0c5377dfa,Eurocard/MasterCard World,2021,-1,145200,53,27200,200,145200,144200,dc
152,203,1b24c6ae19bbbc5bc03abc22053ba32a,Ж,1982,2020-03-11,R,Магнитогорск,0,Договор на текущий счет для дебетовой карты,c0abfcea12bb48e0198e2a5c84b5a69f,VISA Infinite,2020,2021,0,0,0,0,0,0,dc
153,204,1b24c6ae19bbbc5bc03abc22053ba32a,Ж,1982,2020-03-11,R,Магнитогорск,0,Договор на текущий счет для дебетовой карты,62205f55c8eed7fd9dcebd0f4f974562,MasterCard World Elite,2020,2021,0,0,0,0,0,0,dc
154,177403,433d9dd6f70e92d79b6834520e04475f,М,1969,2019-08-16,R,Омск,1400,Договор на текущий счет для дебетовой карты,18def400756170ae399e8591989ae3d9,Eurocard/MasterCard Gold,2019,2022,4400,7,17700,12500,88900,79500,dc
155,177404,433d9dd6f70e92d79b6834520e04475f,М,1969,2019-08-16,R,Омск,1400,Договор на текущий счет для дебетовой карты,b83f077f23080d912c2c0f272a3054e5,Eurocard/MasterCard Gold,2022,-1,4400,7,17700,12500,88900,79500,dc
156,104918,b42aec3d37bff679dfb44d2e007a6bf7,М,1994,2017-06-07,R,Октябрьский,500,Договор на текущий счет для дебетовой карты,d47adb250bf3313620d9c8f1304e23c2,VISA Classic Light,2017,2020,0,0,0,0,8000,8000,dc
157,210,0088e16734eed476037a9a53576d5bac,М,1986,2016-02-05,R,,0,Договор на текущий счет для дебетовой карты,c5d4cdb09b39f8440233361070ff46b6,MasterCard Electronic,2018,2021,0,0,0,0,0,0,dc
158,209169,6fddab65e515e32b1938933853ef9e7e,М,1988,2010-09-17,R,Иглино,0,Договор на текущий счет для дебетовой карты,bc4e094a9aa4465932e6afaa8555672c,Eurocard/MasterCard Mass,2019,-1,21100,52,7600,9200,131300,140500,dc
159,214,2cd2f6b068ee9ff525f72cc02e30172b,Ж,1968,2016-01-27,R,Тула,300,Договор на текущий счет для дебетовой карты,e8964226dc80170c901a2b0f07579a46,Eurocard/MasterCard Mass,2016,2019,0,0,0,0,0,0,dc
160,215,5c8d291efaf1a324964010b40e7f3f6a,М,1976,2014-08-06,R,Санкт-Петербург,75000,Кредитная карта,829aeb0575ba155abebebc75498da8e3,,-1,-1,0,0,0,0,0,0,dc
161,178808,04dc0167fb8c7b1dae56c244687909be,Ж,1992,2018-10-08,R,Ростов-на-Дону,100000,Кредитная карта,5a421991d800be3afec7e7eb8236a30b,,-1,-1,400,2,0,0,100300,100300,dc
162,83172,cd0439074dd09e68002cfc754515731a,М,1990,2015-07-02,R,Уфа,0,Договор на текущий счет для дебетовой карты,42f4e975d7c3caa74cfb2b293a073a96,Eurocard/MasterCard World,2019,-1,0,0,0,0,55400,55500,cc
163,69359,1b85ce93a52d743d4ef1cd88e7eeecf7,Ж,2003,2018-09-12,R,Туапсе,100,Договор на текущий счет для дебетовой карты,3e47f55b0e0cc6921077ad8f5cc88470,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,0,0,200,0,4900,4900,dc
164,221,72a1efbe1efc2ba2fcf32f8249ca0676,М,1978,2012-10-22,R,Уфа,100,Договор на текущий счет для дебетовой карты,dd87e00c8293b2a776fe9a5539c24e1d,VISA Classic,2018,2021,200,1,100,100,200,200,dc
165,161413,f133381ef21c36bc069f65a9532d919e,Ж,1977,2005-08-08,R,Анапа,300,Договор на текущий счет для дебетовой карты,ba4183373555f23f41333ad8182acd65,VISA Classic Light,2016,2020,67100,4,111800,28300,372100,400000,dc
166,161414,f133381ef21c36bc069f65a9532d919e,Ж,1977,2005-08-08,R,Анапа,300,Договор на текущий счет для дебетовой карты,37fead28304e97b3cca17c14fb10c56b,Eurocard/MasterCard Gold,2019,-1,67100,4,111800,28300,372100,400000,dc
167,224,dcfab9cc4b7f41c1d3ae4dd9b14d306e,М,1967,2019-05-23,R,Тамбов,600,Договор на текущий счет для дебетовой карты,5dfc566db3c9ebd7025ae9e2142b2e15,VISA Classic,2019,-1,1200,23,1500,1100,1200,0,dc
168,227,86a609ab4c7591b8046c13a8525ec9cb,М,1990,2019-02-19,R,Одинцово,0,Договор на текущий счет для дебетовой карты,af69c237954c76ab82527956510b4342,Eurocard/MasterCard World,2019,-1,1400,8,0,0,5800,5800,cc
169,229,b2614ce331955c30d7b83ead552eef27,М,1974,2011-04-14,R,Светлый,0,Договор на текущий счет для дебетовой карты,32f6b61866ce7c2e25cb57ee803cbdb1,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
170,252305,2ce27dc9cb651acffe476757f302d0c1,М,1990,2015-02-11,R,Уфа,12900,Договор на текущий счет для дебетовой карты,d87d774429dbde137014b1faccf253ae,VISA Classic,2021,-1,6900,11,2400,2700,142900,145500,dc
171,213099,4a2bd5347799b5330bb900768513b073,Ж,1960,2019-04-01,R,Москва,0,Договор на текущий счет для дебетовой карты,7cdf5bfd56f2cb072824d4c90267ba71,VISA Classic Light,2022,-1,0,0,15600,7800,67400,75100,dc
172,213100,4a2bd5347799b5330bb900768513b073,Ж,1960,2019-04-01,R,Москва,0,Договор на текущий счет для дебетовой карты,fe53f3abe96cc3359759e698a2084459,VISA Classic Light,2019,2022,0,0,15600,7800,67400,75100,dc
173,233,d4261892b368ff729fff0bec2ae04fc1,Ж,1971,2019-11-29,R,Смоленск,0,Договор на текущий счет для дебетовой карты,50425db701ed1c0cd09eaadedea864da,,-1,-1,0,0,0,0,0,0,dc
174,240,f5bd9d0c0bf8d1f3143ae4068794aa03,М,1969,2013-04-02,R,Киргиз-Мияки,0,Договор на текущий счет для дебетовой карты,dbe871c4848cd01e3dae7d70cc3b6606,МИР СКБ,2017,2019,0,0,0,0,0,0,dc
175,241,b51aef0e168a857a18fc352ad561ac33,М,1977,2008-05-16,R,Магнитогорск,0,Договор на текущий счет для дебетовой карты,a4ecc4e1f67e0b995f22a2418210a04e,MasterCard Electronic,2018,2021,0,0,0,0,0,0,dc
176,126753,5c1b1ea66b57102bfa8e8bfbed0b9a20,М,1992,2008-09-17,R,Учалы,0,Договор на текущий счет для дебетовой карты,969bee6bd2c94e2295f56d0ac2ebccdc,VISA Classic,2019,-1,0,0,0,0,5000,5000,dc
177,126754,5c1b1ea66b57102bfa8e8bfbed0b9a20,М,1992,2008-09-17,R,Учалы,0,Договор на текущий счет для дебетовой карты,acb7d9a5bf73e78c69e0f8935321974a,VISA Classic Light,2016,2020,0,0,0,0,5000,5000,dc
178,253,a63ae730c523e58a3aeede7b028b7fe8,Ж,1964,2008-09-04,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,2adfcf4993c3896d7f16b5d7fa9a3b24,МИР СКБ,2018,2020,0,0,0,0,0,0,dc
179,254,a11067e99138f73273650a7416e2868c,М,1988,2017-12-18,R,Орёл,0,Договор на текущий счет для дебетовой карты,0082c33b1ce1186f1594d495466bea10,,-1,-1,0,0,0,0,0,0,dc
180,255,1fef6bb9a946e24e46b5a2ae651d15a9,Ж,1966,2011-04-16,R,Уфа,0,Договор на текущий счет для дебетовой карты,3cfea44cd7c3ac230baeba3f2a536833,МИР СКБ,2019,-1,0,0,0,0,0,0,dc
181,16700,39e0d2c714d5415a08a576842fefe165,Ж,1967,2017-02-28,R,Смоленск,0,Договор на текущий счет для дебетовой карты,832b5e5ebdfc4b5a2c76239a07678032,VISA Classic Light,2018,2021,1400,3,900,0,12800,12800,dc
182,257,7c934fe81673fd08772cf9e0326d769c,М,1997,2019-10-07,N,Ижевск,0,Договор на текущий счет для дебетовой карты,7d7bdea2950ad158f3cfdbd49d79a3ea,Eurocard/MasterCard Mass,2019,-1,0,0,1200,0,12600,12600,dc
